363,"Aeropiloto",NULL,"","AOP","AEROPILOTO","Portugal","N"
364,"Aeroenlaces Nacionales",NULL,"","VIV","AEROENLACES","Mexico","N"
365,"Aerovis Airlines",NULL,"","VIZ","AEROVIZ","Ukraine","N"
366,"Avjet International (FZE)",NULL,"","VJE","","United Arab Emirates","N"
367,"Aerovista Gulf Express",NULL,"","VGF","VISTA GULF","United Arab Emirates","N"
368,"Air Vegas",NULL,"6V","VGA","AIR VEGAS","United States","N"
369,"Almaver",NULL,"","VER","ALMAVER","Mexico","N"
370,"Afro International Ent. Limited",NULL,"","AOR","INTER-AFRO","Nigeria","N"
371,"Alitalia Express",NULL,"XM","SMX","ALIEXPRESS","Italy","Y"
372,"Asia Overnight Express",NULL,"OE","AOT","ASIA OVERNIGHT","Philippines","N"
373,"Air Tractor",NULL,"","AOU","AIR TRACTOR","Croatia","N"
374,"Aero Vision",NULL,"","AOV","AEROVISION","France","N"
375,"Aerotaxi Del Valle",NULL,"","AOX","AEROVALLE","Colombia","N"
376,"Air Park Aviation Ltd.",NULL,"","APA","CAN-AM","Canada","N"
377,"Airpac Airlines",NULL,"","APC"," Inc.","AIRPAC","N"
378,"Aeroservicios Monterrey",NULL,"","SVM","SERVIMONTE","Mexico","N"
379,"Amapola Flyg AB",NULL,"","APF","AMAPOLA","Sweden","N"
380,"Air People International",NULL,"","APG","AIR PEOPLE","Thailand","N"
381,"Alpha Aviation",NULL,"","APH"," Inc.","AIRFLIGHT","N"
382,"ASA Pesada",NULL,"","API"," Lda.","ASA PESADA","N"
383,"Air Print",NULL,"","APJ"," S.A.","AIR PRINT","N"
384,"Atlantic Airlines",NULL,"","BJK","BLACKJACK","United States","N"
385,"Aerotransporte Petrolero",NULL,"","PET","AEROPETRO","Colombia","N"
386,"Aero Flight",NULL,"GV","ARF","Aero Fox","Germany","Y"
387,"ACM Aviation",NULL,"","BJT","BAY JET","United States","N"
388,"Aircompany Barcol",NULL,"","BKL","BARCOL","Russia","N"
389,"All Charter Limited",NULL,"","BLA","ALL CHARTER","United Kingdom","N"
390,"Appalachian Flying Service",NULL,"","APL"," Inc.","APPALACHIAN","N"
391,"Airpac",NULL,"","APM"," Inc.","ALASKA PACIFIC","N"
392,"Aeropro",NULL,"","APO","AEROPRO","Canada","N"
393,"Aerolineas Pacifico Atlantico",NULL,"","APP"," S.A. (Apair)","AEROPERLAS","N"
394,"Aspen Aviation",NULL,"","APQ","ASPEN BASE","United States","N"
395,"Aeropuma",NULL,"","APU"," S.A.","AEROPUMA","N"
396,"Air Plan International",NULL,"","APV","AIR PLAN","Democratic Republic of the Congo","N"
397,"Arrow Air",NULL,"JW","APW","BIG A","United States","Y"
398,"Apex Air Cargo",NULL,"","APX","PARCEL EXPRESS","United States","N"
399,"APA Internacional",NULL,"","APY","APA INTERNACIONAL","Dominican Republic","N"
400,"Aeroatlas",NULL,"","AQA"," S.A.","ATCO","N"
401,"Aquila Air Ltd.",NULL,"","AQL","AQUILA","Canada","N"
402,"Air Queensland",NULL,"","AQN","BUSHAIR","Australia","N"
403,"Aluminum Company Of America",NULL,"","AQO","ALCOA SHUTTLE","United States","N"
404,"Aviones de Renta de Quintana Roo",NULL,"","AQT"," S.A. de C.V.","AVIOQUINTANA","N"
405,"AirQuarius Aviation",NULL,"","AQU","QUARIUS","South Africa","N"
406,"Aerodyne Charter Company",NULL,"","AQZ","QUANZA","United States","N"
407,"Arik Air",NULL,"W3","ARA","ARIK AIR","Nigeria","N"
408,"Avia Air N.V.",NULL,"","ARB","AVIAIR","Aruba","N"
409,"Air Routing International Corp.",NULL,"","ARC"," ","United States","N"
410,"Aerocondor",NULL,"2B","ARD","AEROCONDOR","Portugal","Y"
411,"Aires",NULL,"4C","ARE"," Aerovias de Integracion Regional"," S.A.","Y"
412,"Aerolineas Argentinas",NULL,"AR","ARG","ARGENTINA","Argentina","Y"
413,"Arrowhead Airways",NULL,"","ARH","ARROWHEAD","United States","N"
414,"Aero Vics",NULL,"","ARI","AEROVICS","Mexico","N"
415,"Aerojet de Costa Rica",NULL,"","ARJ"," S.A.",NULL,"N"
416,"Antillana De Navegacion Aerea",NULL,"","SUN","","Dominican Republic","N"
417,"Aeroservicios De San Luis",NULL,"","SUO","SERVICIO SANLUIS","Mexico","N"
418,"Aerosuper",NULL,"","SUP","AEROSUPER","Mexico","N"
419,"Aero Link Air Services S.L.",NULL,"","ARK","LINK SERVICE","Spain","N"
420,"Airlec - Air Aquitaine Transport",NULL,"","ARL","AIRLEC","France","N"
421,"Aeromarket Express",NULL,"","ARM","AMEX","Spain","N"
422,"Arrow Aviation Ltd.",NULL,"","ARO","ARROW","Canada","N"
423,"RPA-Aviataxi Ltd.",NULL,"","ARP","","Russia","N"
424,"Air Klaipeda",NULL,"","KLD","AIR KLAIPEDA","Lithuania","N"
425,"Armstrong Air",NULL,"","ARQ"," Inc.","ARMSTRONG","N"
426,"Air Armenia",NULL,"QN","ARR","AIR ARMENIA","Armenia","N"
427,"Aeromet Servicios",NULL,"","ARS","METSERVICE","Chile","N"
428,"Aerotal Aerolineas Territoriales de Colombia Ltda",NULL,"","ART","AEROTAL","Colombia","N"
429,"Aravco Ltd.",NULL,"","ARV","ARAVCO","United Kingdom","N"
430,"Aria",NULL,"","ARW","ARIABIRD","France","N"
431,"Air Xpress",NULL,"","ARX"," Inc.","AIREX","N"
432,"Airline Alania",NULL,"","OST","ALANIA","Russia","N"
433,"Air Tchad",NULL,"","HTT","HOTEL TANGO","Chad","N"
434,"Aerloineas de Techuacan",NULL,"","HUC","LINEAS TEHUACAN","Mexico","N"
435,"Aerotransportes Huitzilin",NULL,"","HUT","AEROHUITZILIN","Mexico","N"
436,"Aero Transportes Del Humaya",NULL,"","HUY","AERO HUMAYA","Mexico","N"
437,"Argosy Airways",NULL,"","ARY","GOSEY","United States","N"
438,"Air Resorts",NULL,"","ARZ","AIR RESORTS","United States","N"
439,"Alaska Airlines",NULL,"AS","ASA"," Inc.","ALASKA","Y"
440,"Air-Spray 1967 Ltd.",NULL,"","ASB","AIR SPRAY","Canada","N"
441,"Air Star Corporation",NULL,"","ASC","AIR STAR","Canada","N"
442,"Air Sinai",NULL,"4D","ASD","AIR SINAI","Egypt","Y"
443,"Airstars",NULL,"PL","ASE","MOROZOV","Russia","N"
444,"Air Schefferville",NULL,"","ASF"," Inc.","SCHEFF","N"
445,"African Star Airways (PTY) Ltd.",NULL,"","ASG","AFRICAN STAR","South Africa","N"
446,"Aerosun International",NULL,"","ASI"," Inc.","AEROSUN","N"
447,"Air Satellite",NULL,"","ASJ","SATELLITE","Canada","N"
448,"Awesome Flight Services (PTY) Ltd.",NULL,"","ASM","AWESOME","South Africa","N"
449,"Air and Sea Transport",NULL,"","ASN"," ","Russia","N"
450,"Aero Slovakia",NULL,"","ASO","AERO NITRA","Slovakia","N"
451,"Airsprint",NULL,"","ASP","AIRSPRINT","Canada","N"
452,"Atlantic Southeast Airlines",NULL,"EV","ASQ","ACEY","United States","Y"
453,"All Star Airlines",NULL,"","ASR"," Inc.","ALL STAR","N"
454,"Air Class",NULL,"","ASS"," S.A. de C.V.","AIR CLASS","N"
455,"Aerlineas Del Oeste",NULL,"","AST","AEROESTE","Mexico","N"
456,"Aviones Are",NULL,"","NRE","AVIONES ARE","Mexico","N"
457,"Air Nepal International",NULL,"","NPL","AIR NEPAL","Nepal","N"
458,"Air Napier",NULL,"","NPR","","New Zealand","N"
459,"Air Taxi & Cargo",NULL,"","WAM","TAXI CARGO","Sudan","N"
460,"Arrow Panama",NULL,"","WAP","ARROW PANAMA","Panama","N"
461,"Astravia-Bissau Air Transports Ltd.",NULL,"","ASV","ASTRAVIA","Guinea-Bissau","N"
462,"Astrakhan Airlines",NULL,"OB","ASZ","AIR ASTRAKHAN","Russia","Y"
463,"Air Transport Association",NULL,"","ATA","","United States","N"
464,"Atlantair Ltd.",NULL,"","ATB","STARLITE","Canada","N"
465,"Air Tanzania",NULL,"TC","ATC","TANZANIA","Tanzania","Y"
466,"Aerotours Dominicana",NULL,"","ATD","AEROTOURS","Dominican Republic","N"
467,"Atlantis Transportation Services",NULL,"","ATE"," Ltd.","ATLANTIS CANADA","N"
468,"Aerotrans Airline",NULL,"","ATG","BACHYT","Kazakhstan","N"
469,"Air Charter World",NULL,"","XAC","","United States","N"
470,"Air Burkina",NULL,"2J","VBW","BURKINA","Burkina Faso","Y"
471,"Air Travel Corp.",NULL,"","ATH","AIR TRAVEL","United States","N"
472,"Aero-Tropics Air Services",NULL,"HC","ATI","","Australia","N"
473,"Air Traffic GmbH",NULL,"","ATJ","SNOOPY","Germany","N"
474,"AeroTACA",NULL,"","ATK","AEROTACA","Colombia","N"
475,"Aerocentral",NULL,"","ATL","CENTRALMEX","Mexico","N"
476,"Airlines Of Tasmania",NULL,"FO","ATM","AIRTAS","Australia","Y"
477,"Air Saint Pierre",NULL,"PJ","SPM","","France","Y"
478,"Air Transport International",NULL,"8C","ATN","AIR TRANSPORT","United States","N"
479,"ASTRAL Colombia - Aerotransportes Especiales Ltda.",NULL,"","ATP","ASTRAL","Colombia","N"
480,"Air Transport Schiphol",NULL,"","ATQ","MULTI","Netherlands","N"
481,"Aeroferinco",NULL,"","FEO","FERINCO","Mexico","N"
482,"Aero Taxis Y Servicios Alfe",NULL,"","FES","AERO ALFE","Mexico","N"
483,"Avialesookhrana",NULL,"","FFA","AVIALESOOKHRANA","Russia","N"
484,"Africair Service",NULL,"","FFB","FOXTROT FOXTROT","Senegal","N"
485,"Atlas Airlines",NULL,"","ATR","ATLAS-AIR","United States","N"
486,"Air Transport Service",NULL,"","ATS","","Democratic Republic of the Congo","N"
487,"Aer Turas",NULL,"","ATT","AERTURAS","Ireland","N"
488,"Atlant Aerobatics Ltd.",NULL,"","ATU","ATLANT HUNGARY","Hungary","N"
489,"Avanti Air",NULL,"","ATV","AVANTI AIR","Germany","N"
490,"Aero Trades (Western) Ltd.",NULL,"","ATW","AERO TRADES","Canada","N"
491,"Austrian Airlines",NULL,"OS","AUA","AUSTRIAN","Austria","Y"
492,"Air Southwest",NULL,"","WOW","SWALLOW","United Kingdom","Y"
493,"Augsburg Airways",NULL,"IQ","AUB","AUGSBURG-AIR","Germany","Y"
494,"Air Corporate",NULL,"","CPV","AIRCORPORATE","Italy","N"
495,"Aviastar-Tu",NULL,"","TUP","TUPOLEVAIR","Russia","N"
496,"AirBridge Cargo",NULL,"RU","ABW","AIRBRIDGE CARGO","Russia","N"
497,"ATUR",NULL,"","TUR","","Ecuador","Y"
498,"ATESA Aerotaxis Ecuatorianos",NULL,"","TXU","ATESA","Ecuador","N"
499,"Austin Express",NULL,"","TXX","COWBOY","United States","N"
500,"Audi Air",NULL,"","AUD"," Inc.","AUDI AIR","N"
501,"Augusta Air Luftfahrtunternehmen",NULL,"","AUF","AUGUSTA","Germany","N"
502,"Abu Dhabi Amiri Flight",NULL,"MO","AUH","SULTAN","United Arab Emirates","Y"
503,"Aeroflot-Nord",NULL,"5N","AUL","DVINA","Russia","Y"
504,"Air Atlantic Uruguay",NULL,"","AUM","ATLAMUR","Uruguay","N"
505,"Aviones Unidos",NULL,"","AUN","AVIONES UNIDOS","Mexico","N"
506,"Avia Business Group",NULL,"","AUP","","Russia","N"
507,"Aero Servicios Expecializados",NULL,"","SVE","AEROESPECIAL","Mexico","N"
508,"Aurigny Air Services",NULL,"GR","AUR","AYLINE","United Kingdom","Y"
509,"Aus-Air",NULL,"NO","AUS","","Australia","N"
510,"Austral Lineas Aereas",NULL,"AU","AUT","AUSTRAL","Argentina","Y"
511,"Aurora Aviation",NULL,"","AUU"," Inc.","AURORA AIR","N"
512,"Air Uganda International Ltd.",NULL,"","AUX","","Uganda","N"
513,"Aerolineas Uruguayas",NULL,"","AUY"," S.A.","AUSA","N"
514,"Australian Airlines",NULL,"AO","AUZ","AUSTRALIAN","Australia","N"
515,"Avianca - Aerovias Nacionales de Colombia",NULL,"AV","AVA"," S.A.","AVIANCA","Y"
516,"Aviation Beaufort",NULL,"","AVB","BEAUPAIR","United Kingdom","N"
517,"Alamo Aviacion",NULL,"","AVD"," S.L.","ALAMO","N"
518,"Aviair Aviation Ltd.",NULL,"","AVF","CARIBOO","Canada","N"
519,"Air Falcon",NULL,"","AVG","DJIBOUTI FALCON","Djibouti","N"
520,"AV8 Helicopters",NULL,"","AVH","KENT HELI","United Kingdom","N"
521,"Avia Traffic Company",NULL,"","AVJ","ATOMIC","Kyrgyzstan","N"
522,"AV8 Helicopters",NULL,"","AVK","AVIATE-COPTER","South Africa","N"
523,"Aviacion Ejecutiva Mexicana",NULL,"","AVM"," S.A.","AVEMEX","N"
524,"Air Vanuatu",NULL,"NF","AVN","AIR VAN","Vanuatu","Y"
525,"Aviation at Work",NULL,"","AVO","AVIATION WORK","South Africa","N"
526,"Avcorp Registrations",NULL,"","AVP","AVCORP","United Kingdom","N"
527,"Alfa Aerospace",NULL,"","LFP","ALFA-SPACE","Australia","N"
528,"Atlantic Airfreight Aviation",NULL,"","LFR","LANFREIGHT","Sao Tome and Principe","N"
529,"Aerolift Company",NULL,"","LFT","LIFTCO","Sierra Leone","N"
530,"Aviation Services",NULL,"","AVQ"," Inc.","AQUILINE","N"
531,"Active Aero Charter",NULL,"","AVR"," Inc.","ACTIVE AERO","N"
532,"Avialsa T-35",NULL,"","AVS","AVIALSA","Spain","N"
533,"Asia Avia Airlines",NULL,"","AVT","ASIAVIA","Indonesia","N"
534,"Avia Sud A",NULL,"","AVU","AVIASUD","France","N"
535,"Airvantage Incorporated",NULL,"","AVV","AIRVANTAGE","United States","N"
536,"Aviator Airways",NULL,"","AVW","AVIATOR","Greece","N"
537,"Aviapaslauga",NULL,"","AVX","PASLAUGA","Lithuania","N"
538,"ASL",NULL,"","XXX","","Belgium","N"
539,"Air Yugoslavia",NULL,"","YRG","YUGAIR","Serbia","N"
540,"Airlink Zambia",NULL,"K8","ZAK","","Zambia","N"
541,"Agence Nationale des Aerodromes et de la Meteorologie",NULL,"","ZZM","","Ivory Coast","N"
542,"Airbus Transport International",NULL,"","BGA","BELOUGA","France","N"
543,"Air Bangladesh",NULL,"B9","BGD","AIR BANGLA","Bangladesh","Y"
544,"Aviodetachment-28",NULL,"","BGF","BULGARIAN","Bulgaria","N"
545,"Aero BG",NULL,"","BGG","AERO BG","Mexico","N"
546,"Aerotaxis De La Bahia",NULL,"","BHC","BAHIA","Mexico","N"
547,"Air Mediterranee",NULL,"DR","BIE","MEDITERRANEE","France","Y"
548,"Aviaservice",NULL,"","BIV","AVIASERVICE","Georgia","N"
549,"Aerolineas De El Salvador",NULL,"","SZA","AESA","El Salvador","N"
550,"Swaziland Airlink",NULL,"","SZL","SWAZILINK","Swaziland","N"
551,"Air Moorea",NULL,"","TAH","AIR MOOREA","France","Y"
552,"Aerovaradero",NULL,"","AVY"," S.A.","AEROVARADERO","N"
553,"Air Valencia",NULL,"","AVZ","AIR VALENCIA","Spain","N"
554,"Airways International",NULL,"","AWB"," Inc.","AIRNAT","N"
555,"Airwork",NULL,"","AWK","AIRWORK","New Zealand","N"
556,"Australian Wetleasing",NULL,"","AWL","AUSSIEWORLD","Australia","N"
557,"Air Niamey",NULL,"","AWN","AIR NIAMEY","Niger","N"
558,"Awood Air Ltd.",NULL,"","AWO","AWOOD AIR","Canada","N"
559,"Arctic Wings And Rotors Ltd.",NULL,"","AWR","ARCTIC WINGS","Canada","N"
560,"Auo Airclub AIST-M",NULL,"","ISM","STORK","Russia","N"
561,"Arab Wings",NULL,"","AWS","ARAB WINGS","Jordan","N"
562,"Air West",NULL,"","AWT","AIR WEST","Canada","N"
563,"Aeroline GmbH",NULL,"7E","AWU","SYLT-AIR","Germany","Y"
564,"Airwave Transport",NULL,"","AWV"," Inc.","AIRWAVE","N"
565,"Air Wales",NULL,"6G","AWW","RED DRAGON","United Kingdom","Y"
566,"Aeroway",NULL,"","AWY"," S.L.","AEROWEE","N"
567,"Air Caraïbes",NULL,"TX","FWI","FRENCH WEST","France","Y"
568,"AirWest",NULL,"","AWZ"," ","Sudan","N"
569,"Air India Express",NULL,"IX","AXB","EXPRESS INDIA","India","Y"
570,"Air Express",NULL,"","AXD","AIR SUDEX","Sudan","N"
571,"Asian Express Airlines",NULL,"HJ","AXF","FREIGHTEXPRESS","Australia","N"
572,"Aeromexhaga",NULL,"","AXH","AEROMEXHAGA","Mexico","N"
573,"Aeron International Airlines",NULL,"","AXI"," Inc.","AIR FREIGHTER","N"
574,"African Express Airways",NULL,"","AXK","EXPRESS JET","Kenya","N"
575,"Air Exel",NULL,"XT","AXL","EXEL COMMUTER","Netherlands","Y"
576,"AirAsia","Air Asia","AK","AXM","ASIAN EXPRESS","Malaysia","Y"
577,"Alexandair",NULL,"","AXN","ALEXANDROS","Greece","N"
578,"Aeromax",NULL,"","AXP","AEROMAX SPAIN","Spain","N"
579,"Action Airlines (Action Air Charter)",NULL,"","AXQ","ACTION AIR","United States","N"
580,"Alberni Airways",NULL,"","BNI","ALBERNI","Canada","N"
581,"Aerolineas Bonanza",NULL,"","BNZ","AERO BONANZA","Mexico","N"
582,"Aerobona",NULL,"","BOC","AEROBONA","Mexico","N"
583,"Aboitiz Air",NULL,"","BOI","ABAIR","Philippines","N"
584,"Axel Rent",NULL,"","AXR"," S.A.","RENTAXEL","N"
585,"Altus Airlines",NULL,"","AXS","ALTUS","United States","N"
586,"Aviaxess",NULL,"","AXV","AXAVIA","France","N"
587,"Avioimpex A.D.p.o.",NULL,"","AXX","IMPEX","Macedonia","N"
588,"Axis Airways",NULL,"6V","AXY","AXIS","France","N"
589,"Aladia Airlines",NULL,"","AYD","AIRLINES ALADIA","Mexico","N"
590,"Aykavia Aircompany",NULL,"","AYK","","Armenia","N"
591,"Airman",NULL,"","AYM"," S.L.","AIRMAN","N"
592,"Atlantic Airlines",NULL,"","AYN"," S.A.","ATLANTIC NICARAGUA","N"
593,"Awsaj Aviation Services",NULL,"","AYS","","Libya","N"
594,"Ayeet Aviation & Tourism",NULL,"","AYT","AYEET","Israel","N"
595,"Atlant-Soyuz Airlines",NULL,"3G","AYZ","ATLANT-SOYUZ","Russia","Y"
596,"Alitalia",NULL,"AZ","AZA","ALITALIA","Italy","Y"
597,"Azamat",NULL,"","AZB","TUMARA","Kazakhstan","N"
598,"Arcus-Air Logistic",NULL,"ZE","AZE","ARCUS AIR","Germany","N"
599,"Air Zermatt AG",NULL,"","AZF","AIR ZERMATT","Switzerland","N"
600,"Azalhelikopter",NULL,"","AZK","AZALHELICOPTER","Azerbaijan","N"
601,"Africa One",NULL,"","AZL","SKY AFRICA","Zambia","N"
602,"Aerocozumel",NULL,"","AZM","AEROCOZUMEL","Mexico","N"
603,"Amaszonas",NULL,"Z8","AZN","","Bolivia","Y"
604,"Arizona Pacific Airways",NULL,"","AZP","ARIZONA PACIFIC","United States","N"
605,"Aviacon Zitotrans Air Company",NULL,"","AZS","ZITOTRANS","Russia","N"
606,"Azimut",NULL,"","AZT"," S.A.","AZIMUT","N"
607,"Azov Avia Airlines",NULL,"","AZV","AZOV AVIA","Ukraine","N"
608,"Air Zimbabwe",NULL,"UM","AZW","AIR ZIMBABWE","Zimbabwe","Y"
609,"Aero Jomacha",NULL,"","MHC","AERO JOMACHA","Mexico","N"
610,"Air Memphis",NULL,"","MHS","AIR MEMPHIS","Egypt","N"
611,"Air Memphis",NULL,"","MHU","MEPHIS UGANDA","Uganda","N"
612,"Air Marrakech Service",NULL,"","MKH","AIR MARRAKECH","Morocco","N"
613,"Air Max Africa",NULL,"","AZX","AZIMA","Gabon","N"
614,"Arizona Airways",NULL,"","AZY"," Inc.","ARIZAIR","N"
615,"Azza Transport",NULL,"","AZZ","AZZA TRANSPORT","Sudan","N"
616,"Air Continental Inc",NULL,"","NAR","NIGHT AIR","United States","N"
617,"Antanik-Air",NULL,"","NAU","ANTANIK","Ukraine","N"
618,"Air Newark",NULL,"","NER","NEWAIR","United States","N"
619,"Aircraft Support and Services",NULL,"","NFF","","Lebanon","N"
620,"Aerobanana",NULL,"","OBA","AEROBANANA","Mexico","N"
621,"Amako Airlines",NULL,"","OBK","AMAKO AIR","Nigeria","N"
622,"Aserca Airlines",NULL,"R7","OCA","AROSCA","Venezuela","Y"
623,"Afrique CArgo Service Senegal",NULL,"","NFS","","Senegal","N"
624,"Angoservice",NULL,"","NGC","ANGOSERVICE","Angola","N"
625,"Angel Airlines",NULL,"","NGE","ANGEL AIR","Thailand","N"
626,"Angel Flight America",NULL,"","NGF","ANGEL FLIGHT","United States","N"
627,"Air Atonabee",NULL,"","OUL","CITY EXPRESS","Canada","N"
628,"Aero Nova",NULL,"","OVA","AERONOVA","Spain","N"
629,"Amira Air",NULL,"","XPE","EXPERT","Austria","N"
630,"Aero Express Intercontinental",NULL,"","XSS","INTER EXPRESS","Mexico","N"
631,"Advance Aviation Services",NULL,"","XTJ","","United States","N"
632,"Air Libya Tibesti",NULL,"","TLR","AIR LIBYA","Libya","N"
633,"Aerovic",NULL,"","OVC","","Ecuador","N"
634,"Airventure",NULL,"","RVE","AIRVENTURE","Belgium","N"
635,"Aero Servicios",NULL,"","RVI","AERO SERVICIOS","Mexico","N"
636,"Airvallee",NULL,"","RVL","AIR VALLEE","Italy","N"
637,"Aeromover",NULL,"","OVE","AEROMOVER","Mexico","N"
638,"Aerovias Ejecutivas",NULL,"","OVI","VIAS EJECUTIVAS","Mexico","N"
639,"Aero Servicio Pity",NULL,"","PTD","PITY","Mexico","N"
640,"Aero Copter",NULL,"","PTE","","Mexico","N"
641,"Rossiya-Russian Airlines","Pulkovo Aviation Enterprise","FV","SDM","PULKOVO","Russia","Y"
642,"Air Pal",NULL,"","PLL","AIRPAL","Spain","N"
643,"Air Pullmantur",NULL,"","PLM","PULLMANTUR","Spain","N"
644,"Aviaexpress",NULL,"RX","AEH","Avex","Hungary","N"
645,"Aviones Para Servirle",NULL,"","PSG","SERVIAVIONES","Mexico","N"
646,"Avio Sluzba",NULL,"","SLU","AVIO SLUZBA","Serbia","N"
647,"Air Scorpio",NULL,"","SCU","SCORPIO UNIVERS","Bulgaria","N"
648,"Air Spirit",NULL,"","SIP","AIR SPIRIT","United States","N"
649,"Alatau Airlines",NULL,"","BMV","OLIGA","Kazakhstan","N"
650,"Aviateca",NULL,"","GUG","AVIATECA","Guatemala","N"
651,"Aroostook Aviation",NULL,"","PXX","PINE STATE","United States","N"
652,"Aeropycsa",NULL,"","PYC","AEROPYCSA","Mexico","N"
653,"Association of Private Pilots of Kazakhstan",NULL,"","PVK","BORIS","Kazakhstan","N"
654,"The Amiri Flight",NULL,"","BAH","BAHRAIN","Bahrain","N"
655,"Aero Services",NULL,"","BAS","AEROSERV","Barbados","N"
656,"Ababeel Aviation",NULL,"","BBE","BABEL AIR","Sudan","N"
657,"Air Bashkortostan",NULL,"","BBT","AGYDAL","Russia","N"
658,"Ambulance Air Africa",NULL,"","MCY","MERCY","South Africa","N"
659,"American Eagle Airlines",NULL,"MQ","EGF","EAGLE FLIGHT","United States","Y"
660,"Aeropuelche",NULL,"","PUE","PUELCHE","Chile","N"
661,"Aeroput",NULL,"","PUT","","Serbia","N"
662,"Azzurra Air",NULL,"","AZI","AZZURRA","Italy","N"
663,"Airshop",NULL,"FF","","","Netherlands","N"
664,"African Transport Trading and Investment Company",NULL,"ML","","","Sudan","N"
665,"AD Aviation",NULL,"","VUE","FLIGHTVUE","United Kingdom","Y"
666,"Aero Costa Taxi Aereo",NULL,"","XCT","AEROCOSTAXI","Mexico","N"
667,"Aerovitro",NULL,"","VRO","AEROVITRO","Mexico","N"
668,"Aerotaxi Villa Rica",NULL,"","VRI","VILLARICA","Mexico","N"
669,"Aerovega",NULL,"","VEG","AEROVEGA","Mexico","N"
670,"Aerovilla",NULL,"","VVG","AEROVILLA","Colombia","N"
671,"Aerolineas Villaverde",NULL,"","VLR","VILLAVERDE","Mexico","N"
672,"Aero Air",NULL,"","WIL","WILLIAMETTE","United States","N"
673,"Aero Ejecutivos",NULL,"","VEJ","VENEJECUTIV","Venezuela","N"
674,"Aero Industries Inc",NULL,"","WAB","WABASH","United States","N"
675,"Aero Servicios Vanguardia",NULL,"","VNG","VANGUARDIA","Mexico","N"
676,"Aero Taxi Los Valles",NULL,"","VAD","VALLES","Spain","N"
677,"Aero Vilamoura",NULL,"","VMR","AERO VILAMOURA","Portugal","N"
678,"Aero Virel",NULL,"","VLS","VIREL","Mexico","N"
679,"Aeronautical Radio Inc",NULL,"","XAA","","United States","N"
680,"Aerovuelox",NULL,"","VUO","AEROVUELOX","Mexico","N"
681,"Aeronaves TSM",NULL,"","VTM","AERONAVES TSM","Mexico","N"
682,"Air Ivoire",NULL,"VU","VUN","AIRIVOIRE","Ivory Coast","Y"
683,"Air Botswana",NULL,"BP","BOT","BOTSWANA","Botswana","Y"
684,"Air-Rep",NULL,"","XPR","","United States","N"
685,"Air Excel",NULL,"","XLL","TINGA-TINGA","Tanzania","N"
686,"Air Evans",NULL,"","VAE","AIR-EVANS","Spain","N"
687,"Air Sorel",NULL,"","WHY","AIR SOREL","Canada","N"
688,"Air Net Private Charter",NULL,"","WDR","WIND RIDER","United States","N"
689,"Air Executive Charter",NULL,"","XEC","","Germany","N"
690,"Air Foyle",NULL,"GS","UPA","FOYLE","United Kingdom","Y"
691,"Air Midwest",NULL,"","VTY","VICTORY","Nigeria","N"
692,"Air Tahiti",NULL,"VT","VTA","AIR TAHITI","French Polynesia","Y"
693,"Air Urga",NULL,"3N","URG","URGA","Ukraine","N"
694,"Air Vardar",NULL,"","VDR","VARDAR","Macedonia","N"
695,"Air VIA",NULL,"VL","VIM","","Bulgaria","Y"
696,"Air Walser",NULL,"","WLR","AIRWALSER","Italy","N"
697,"Aircompany Rosavia",NULL,"","URA","ROSAVIA","Ukraine","N"
698,"Aircraft Performance Group",NULL,"","XLB","","United States","N"
699,"Airwaves Airlink",NULL,"","WLA","AIRLIMITED","Zambia","N"
700,"Airways Corporation of New Zealand",NULL,"","XFX","AIRCORP","New Zealand","N"
701,"Airways",NULL,"","WAY","GARONNE","France","N"
702,"Airwings oy",NULL,"","WGS","AIRWINGS","Finland","N"
703,"Airkenya",NULL,"","XAK","SUNEXPRESS","Kenya","N"
